"ANOENC","NUMERO","NORDEN","CATEGMH","SUSPRIN","RELASP","EDAD","SEXO","PAISNACIM","NACIONA","PAISNACION","SITURES","ECIVILLEGAL","NORDENCO","UNION","CONVIVENCIA","NORDENPA","PAISPADRE","NORDENMA","PAISMADRE","ESTUDIOS","ESTUDRED","SITUACT","SITURED","OCU","JORNADA","PERCEP","IMPEXACP","INTERINP","NINODEP","HIJODEP","ADULTO","FACTOR"
2023,7969,1,1,6,2,57,6,1,1,NA,1,2,2,1,1,99,1,99,1,4,3,1,1,1,1,1,-9,3,6,6,1,291.612408
2023,7969,2,1,1,1,59,1,1,1,NA,1,2,1,1,1,99,1,99,1,3,2,1,1,1,1,1,-9,3,6,6,1,291.612408
2023,7970,1,1,6,2,55,6,1,1,NA,1,2,2,1,1,99,1,99,1,4,3,3,1,2,NA,6,NA,NA,6,6,1,1698.613472
2023,7970,2,1,1,1,57,1,1,1,NA,1,2,1,1,1,99,1,99,1,5,4,1,1,1,1,1,-9,5,6,6,1,1698.613472
2023,7970,3,1,6,3,22,6,1,1,NA,1,1,99,NA,3,2,1,1,1,5,4,1,1,1,1,1,-9,3,6,6,1,1698.613472
2023,7971,1,1,1,1,41,1,1,1,NA,1,1,2,3,2,99,1,99,1,6,4,1,1,1,1,-9,-9,-9,6,6,1,1757.531801
2023,7971,2,1,6,2,35,6,1,1,NA,1,1,1,3,2,99,2,99,2,7,4,3,1,2,NA,-9,-9,-9,6,6,1,1757.531801
2023,7972,1,1,1,1,52,1,1,1,NA,1,2,2,1,1,99,1,99,1,6,4,1,1,1,1,1,3000,7,6,6,1,277.801697
2023,7972,2,1,6,2,50,6,1,1,NA,1,2,1,1,1,99,1,99,1,6,4,1,1,1,1,1,2833,6,6,6,1,277.801697
2023,7972,3,1,6,3,19,1,1,1,NA,1,1,99,NA,3,1,1,2,1,4,3,5,2,2,NA,6,NA,NA,1,1,6,277.801697
2023,7972,4,1,6,3,13,6,1,1,NA,1,1,99,NA,3,1,1,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,277.801697
2023,7973,1,1,1,1,53,1,1,1,NA,1,2,2,1,1,99,1,99,1,4,3,1,1,1,1,1,-9,4,6,6,1,291.341478
2023,7973,2,1,6,2,50,6,1,1,NA,1,2,1,1,1,99,1,99,1,4,3,1,1,1,1,1,-9,3,6,6,1,291.341478
2023,7973,3,1,6,3,11,1,1,1,NA,1,1,99,NA,3,1,1,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,291.341478
2023,7974,1,1,1,1,52,6,1,1,NA,1,2,2,1,1,99,1,99,1,7,4,1,1,1,1,1,-9,5,6,6,1,425.483452
2023,7974,2,1,6,2,54,1,1,1,NA,1,2,1,1,1,99,1,99,1,5,4,1,1,1,1,1,-9,4,6,6,1,425.483452
2023,7974,3,1,6,3,22,6,1,1,NA,1,1,99,NA,3,2,1,1,1,6,4,1,1,1,2,1,-9,2,6,6,1,425.483452
2023,7974,4,1,6,3,19,1,1,1,NA,1,1,99,NA,3,2,1,1,1,4,3,5,2,2,NA,6,NA,NA,1,1,6,425.483452
2023,7975,1,1,1,1,53,1,1,1,NA,1,2,2,1,1,99,1,99,1,6,4,1,1,1,1,1,-9,-9,6,6,1,313.347289
2023,7975,2,1,6,2,54,6,1,1,NA,1,2,1,1,1,99,1,99,1,7,4,1,1,1,1,1,-9,-9,6,6,1,313.347289
2023,7975,3,1,6,3,12,6,1,1,NA,1,1,99,NA,3,1,1,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,313.347289
2023,7976,1,1,1,1,55,1,1,1,NA,1,2,2,1,1,99,1,99,1,7,4,1,1,1,1,1,-9,4,6,6,1,288.837855
2023,7976,2,1,6,2,53,6,1,1,NA,1,2,1,1,1,99,1,99,1,7,4,1,1,1,1,1,-9,3,6,6,1,288.837855
2023,7976,3,1,6,3,16,1,1,1,NA,1,1,99,NA,3,1,1,2,1,3,2,5,2,2,NA,6,NA,NA,1,1,6,288.837855
2023,7976,4,1,6,3,12,1,1,1,NA,1,1,99,NA,3,1,1,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,288.837855
2023,7977,1,1,1,1,56,6,1,1,NA,1,2,2,1,1,99,1,99,1,7,4,1,1,1,1,1,-9,6,6,6,1,907.165624
2023,7977,2,1,6,2,57,1,1,1,NA,1,2,1,1,1,99,1,99,1,3,2,1,1,1,1,1,-9,3,6,6,1,907.165624
2023,7977,3,1,6,3,22,1,1,1,NA,1,1,99,NA,3,2,1,1,1,5,4,1,1,1,1,1,-9,3,6,6,1,907.165624
2023,7977,4,1,6,3,18,1,1,1,NA,1,1,99,NA,3,2,1,1,1,4,3,5,2,2,NA,6,NA,NA,1,1,6,907.165624
2023,7978,1,1,1,1,65,6,1,1,NA,1,3,99,NA,3,99,1,99,1,6,4,4,2,2,NA,1,-9,5,6,6,1,551.480484
2023,7979,1,1,1,1,85,1,1,1,NA,1,2,2,1,1,99,1,99,1,2,1,4,2,2,NA,1,1983,4,6,6,1,954.555741
2023,7979,2,1,6,2,80,6,1,1,NA,1,2,1,1,1,99,1,99,1,2,1,6,2,2,NA,6,NA,NA,6,6,1,954.555741
2023,7980,1,1,1,1,36,1,4,3,3,1,1,99,NA,3,99,4,99,4,3,2,1,1,1,1,1,-9,4,6,6,1,2512.840221
2023,7981,1,1,1,1,58,6,1,1,NA,1,1,99,NA,3,99,1,99,1,4,3,3,1,2,NA,1,565,2,6,6,1,401.084947
2023,7982,1,1,6,2,66,1,1,1,NA,1,2,2,1,1,99,1,99,1,5,4,4,2,2,NA,1,1000,3,6,6,1,1123.954716
2023,7982,2,1,1,1,64,6,1,3,3,1,2,1,1,1,99,1,99,1,5,4,1,1,1,1,1,1200,3,6,6,1,1123.954716
2023,7983,1,1,6,2,63,6,1,1,NA,1,2,2,1,1,99,1,99,1,5,4,8,2,2,NA,6,NA,NA,6,6,1,434.299811
2023,7983,2,1,1,1,69,1,1,1,NA,1,2,1,1,1,99,1,99,1,4,3,4,2,2,NA,1,-9,3,6,6,1,434.299811
2023,7984,1,1,1,1,57,6,1,1,NA,1,4,99,NA,3,99,1,99,1,3,2,1,1,1,1,1,1042,3,6,6,1,928.10313
2023,7985,1,1,1,1,70,1,1,1,NA,1,2,2,1,1,99,1,99,1,3,2,4,2,2,NA,1,-9,2,6,6,1,831.349396
2023,7985,2,1,6,2,69,6,1,1,NA,1,2,1,1,1,99,1,99,1,3,2,4,2,2,NA,1,-9,2,6,6,1,831.349396
2023,7986,1,1,1,1,65,6,1,1,NA,1,2,2,1,1,99,1,99,1,5,4,4,2,2,NA,1,1166,3,6,6,1,475.792495
2023,7986,2,1,6,2,66,1,1,1,NA,1,2,1,1,1,99,1,99,1,6,4,4,2,2,NA,1,2833,6,6,6,1,475.792495
2023,7987,1,1,1,1,55,1,1,1,NA,1,2,2,1,1,99,1,99,1,5,4,1,1,1,1,1,-9,6,6,6,1,348.443563
2023,7987,2,1,6,2,51,6,1,1,NA,1,2,1,1,1,99,1,99,1,3,2,1,1,1,2,1,-9,2,6,6,1,348.443563
2023,7987,3,1,6,3,24,1,1,1,NA,1,1,99,NA,3,1,1,2,1,4,3,5,2,2,NA,6,NA,NA,1,1,6,348.443563
2023,7987,4,1,6,3,18,6,1,1,NA,1,1,99,NA,3,1,1,2,1,4,3,5,2,2,NA,6,NA,NA,1,1,6,348.443563
2023,7988,1,1,1,1,58,1,1,1,NA,1,2,2,1,1,99,1,99,1,3,2,1,1,1,1,1,-9,3,6,6,1,1704.081776
2023,7988,2,1,6,2,53,6,1,1,NA,1,2,1,1,1,99,1,99,1,3,2,1,1,1,1,1,-9,2,6,6,1,1704.081776
2023,7988,3,1,6,3,22,1,1,1,NA,1,1,99,NA,3,1,1,2,1,5,4,1,1,1,1,1,-9,2,6,6,1,1704.081776
2023,7989,1,1,1,1,79,1,1,1,NA,1,2,2,1,1,99,1,99,1,2,1,4,2,2,NA,1,-9,3,6,6,1,864.599374
2023,7989,2,1,6,2,79,6,1,1,NA,1,2,1,1,1,99,1,99,1,2,1,6,2,2,NA,6,NA,NA,6,6,1,864.599374
2023,7990,1,1,1,1,85,1,1,1,NA,1,2,2,1,1,99,1,99,1,2,1,4,2,2,NA,1,-9,2,6,6,1,255.182714
2023,7990,2,1,6,2,85,6,1,1,NA,1,2,1,1,1,99,1,99,1,2,1,4,2,2,NA,1,-9,2,6,6,1,255.182714
2023,7990,3,1,6,3,60,1,1,1,NA,1,1,99,NA,3,1,1,2,1,4,3,1,1,1,1,1,-9,3,6,6,1,255.182714
2023,7991,1,1,1,1,64,1,1,1,NA,1,2,2,1,1,99,1,99,1,8,4,4,2,2,NA,1,-9,5,6,6,1,526.0354
2023,7991,2,1,6,2,59,6,1,1,NA,1,2,1,1,1,99,1,99,1,6,4,1,1,1,1,1,-9,5,6,6,1,526.0354
2023,7992,1,1,1,1,67,1,1,1,NA,1,2,2,1,1,99,1,99,1,3,2,4,2,2,NA,1,1776,4,6,6,1,318.940875
2023,7992,2,1,6,2,54,6,1,1,NA,1,2,1,1,1,99,1,99,1,4,3,1,1,1,2,1,924,2,6,6,1,318.940875
2023,7993,1,1,1,1,64,1,4,2,3,1,2,2,1,1,99,4,99,4,2,1,3,1,2,NA,1,400,1,6,6,1,3175.743016
2023,7993,2,1,6,2,51,6,4,2,3,1,2,1,1,1,99,4,99,4,2,1,6,2,2,NA,1,387,1,6,6,1,3175.743016
2023,7993,3,1,6,3,30,1,4,2,3,1,1,99,NA,3,1,4,2,4,2,1,1,1,1,1,1,1300,3,6,6,1,3175.743016
2023,7993,4,1,6,3,32,1,4,2,3,1,1,99,NA,3,1,4,2,4,2,1,1,1,1,1,1,-9,2,6,6,1,3175.743016
2023,7993,5,1,6,3,22,1,4,2,3,1,1,99,NA,3,1,4,2,4,4,3,1,1,1,2,1,369,1,6,6,1,3175.743016
2023,7993,6,1,6,3,26,6,4,3,3,1,1,99,NA,3,1,4,2,4,4,3,1,1,1,1,1,1200,3,6,6,1,3175.743016
2023,7993,7,1,6,3,17,6,4,2,3,1,1,99,NA,3,1,4,2,4,3,2,5,2,2,NA,6,NA,NA,1,1,6,3175.743016
2023,7993,8,1,6,3,9,6,4,3,3,1,1,99,NA,3,1,4,2,4,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,3175.743016
2023,7993,9,1,6,3,19,1,4,3,3,1,1,99,NA,3,1,4,2,4,1,1,7,2,2,NA,1,669,2,1,1,6,3175.743016
2023,7994,1,1,1,1,67,1,1,1,NA,1,2,2,1,1,99,1,99,1,6,4,4,2,2,NA,1,-9,-9,6,6,1,340.818275
2023,7994,2,1,6,2,59,6,1,1,NA,1,2,1,1,1,99,1,99,1,7,4,1,1,1,1,1,-9,-9,6,6,1,340.818275
2023,7994,3,1,6,3,33,1,1,1,NA,1,1,99,NA,3,1,1,2,1,7,4,1,1,1,1,1,-9,-9,6,6,1,340.818275
2023,7995,1,1,1,1,74,1,1,1,NA,1,2,2,1,1,99,1,99,1,4,3,1,1,1,1,1,3300,7,6,6,1,414.602009
2023,7995,2,1,6,2,70,6,1,1,NA,1,2,1,1,1,99,1,99,1,4,3,4,2,2,NA,6,NA,NA,6,6,1,414.602009
2023,7996,1,1,6,2,33,6,4,2,3,1,1,2,3,2,99,4,99,4,7,4,3,1,2,NA,1,-9,1,6,6,1,2039.994677
2023,7996,2,1,1,1,30,1,4,2,3,1,1,1,3,2,99,4,99,4,7,4,1,1,1,1,1,-9,3,6,6,1,2039.994677
2023,7996,3,1,6,3,1,1,1,1,NA,1,1,99,NA,3,2,4,1,4,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,2039.994677
2023,7997,1,1,6,2,46,6,4,1,NA,1,2,2,1,1,99,4,99,4,2,1,6,2,2,NA,6,NA,NA,6,6,1,1322.020546
2023,7997,2,1,1,1,52,1,4,1,NA,1,2,1,1,1,99,4,99,4,3,2,1,1,1,1,1,-9,4,6,6,1,1322.020546
2023,7997,3,1,6,3,22,1,1,1,NA,1,1,99,NA,3,2,4,1,4,4,3,1,1,1,1,1,-9,2,6,6,1,1322.020546
2023,7997,4,1,6,3,11,1,1,1,NA,1,1,99,NA,3,2,4,1,4,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,1322.020546
2023,7997,5,1,6,3,8,1,1,1,NA,1,1,99,NA,3,2,4,1,4,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,1322.020546
2023,7998,1,1,1,1,64,1,4,2,3,1,2,2,1,1,99,4,99,4,5,4,1,1,1,1,1,1000,3,6,6,1,6457.532262
2023,7998,2,1,6,2,66,6,4,2,3,1,2,1,1,1,99,4,99,4,5,4,1,1,1,2,1,-9,1,6,6,1,6457.532262
2023,7999,1,1,1,1,44,1,1,1,NA,1,1,2,3,2,99,1,99,1,3,2,1,1,1,1,1,-9,4,6,6,1,521.710511
2023,7999,2,1,6,2,35,6,1,1,NA,1,1,1,3,2,99,1,99,1,3,2,6,2,2,NA,6,NA,NA,6,6,1,521.710511
2023,7999,3,1,6,3,16,1,1,1,NA,1,1,99,NA,3,1,1,2,1,2,1,5,2,2,NA,6,NA,NA,1,1,6,521.710511
2023,7999,4,1,6,3,11,1,1,1,NA,1,1,99,NA,3,1,1,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,521.710511
2023,7999,5,1,6,3,9,1,1,1,NA,1,1,99,NA,3,1,1,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,521.710511
2023,7999,6,1,6,3,7,6,1,1,NA,1,1,99,NA,3,1,1,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,521.710511
2023,8000,1,1,1,1,49,1,2,2,1,1,2,2,1,1,99,2,99,2,3,2,1,1,1,1,1,2000,5,6,6,1,624.753066
2023,8000,2,1,6,2,45,6,2,2,1,1,2,1,1,1,99,2,99,2,3,2,3,1,2,NA,6,NA,NA,6,6,1,624.753066
2023,8000,3,1,6,3,28,1,2,2,1,1,1,99,NA,3,1,2,2,2,3,2,1,1,1,1,1,1000,3,6,6,1,624.753066
2023,8000,4,1,6,3,15,6,1,1,NA,1,1,99,NA,3,1,2,2,2,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,624.753066
2023,8001,1,1,1,1,68,1,1,1,NA,1,2,2,1,1,99,1,99,1,4,3,4,2,2,NA,1,-9,2,6,6,1,873.137565
2023,8001,2,1,6,2,67,6,1,1,NA,1,2,1,1,1,99,1,99,1,2,1,4,2,2,NA,1,-9,2,6,6,1,873.137565
2023,8002,1,1,1,1,53,1,1,1,NA,1,1,2,3,2,99,1,99,1,3,2,2,1,1,1,1,-9,5,6,6,1,398.879741
2023,8002,2,1,6,2,47,6,1,1,NA,1,1,1,3,2,99,1,99,1,3,2,1,1,1,1,1,-9,3,6,6,1,398.879741
2023,8003,1,1,1,1,31,6,4,2,3,1,1,99,NA,3,99,4,99,4,4,3,1,1,1,1,1,-9,-9,6,6,1,3787.223567
2023,8004,1,1,1,1,28,6,1,1,NA,1,2,2,1,1,99,1,99,1,6,4,1,1,1,1,1,-9,3,6,6,1,877.959306
2023,8004,2,1,6,2,45,1,1,1,NA,1,2,1,1,1,99,1,99,1,7,4,1,1,1,1,1,-9,2,6,6,1,877.959306
2023,8004,3,1,6,3,7,1,1,1,NA,1,1,99,NA,3,2,1,1,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,877.959306
2023,8004,4,1,6,3,9,6,1,1,NA,1,1,99,NA,3,2,1,1,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,877.959306
2023,8005,1,1,1,1,67,1,1,1,NA,1,2,2,1,1,99,1,99,1,4,3,1,1,1,1,1,-9,-9,6,6,1,934.641605
2023,8005,2,1,6,2,63,6,1,1,NA,1,2,1,1,1,99,1,99,1,3,2,6,2,2,NA,6,NA,NA,6,6,1,934.641605
2023,8006,1,1,1,1,61,1,1,1,NA,1,5,99,NA,3,99,1,99,1,7,4,1,1,1,1,1,-9,3,6,6,1,593.395943
2023,8007,1,1,1,1,60,6,1,1,NA,1,3,99,NA,3,99,1,99,1,3,2,6,2,2,NA,1,776,2,6,6,1,1385.719046
2023,8007,2,1,6,3,33,6,1,1,NA,1,1,99,NA,3,99,1,1,1,3,2,3,1,2,NA,1,578,2,6,6,1,1385.719046
2023,8007,3,1,6,3,24,1,1,1,NA,1,1,99,NA,3,99,1,1,1,3,2,3,1,2,NA,6,NA,NA,6,6,1,1385.719046
2023,8007,4,1,6,6,12,1,1,1,NA,1,1,99,NA,3,99,1,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,1385.719046
2023,8007,5,1,6,6,8,6,1,1,NA,1,1,99,NA,3,99,1,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,1385.719046
2023,8007,6,1,6,6,7,6,1,1,NA,1,1,99,NA,3,99,1,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,1385.719046
2023,8007,7,1,6,3,37,1,1,1,NA,6,1,99,NA,3,99,1,1,1,3,2,1,1,1,1,6,NA,NA,6,6,1,1385.719046
2023,8007,8,1,6,3,30,1,1,1,NA,6,1,99,NA,3,99,1,1,1,3,2,1,1,1,1,6,NA,NA,6,6,1,1385.719046
2023,8008,1,1,1,1,42,1,1,1,NA,1,2,2,1,1,99,1,99,1,4,3,1,1,1,1,1,2450,5,6,6,1,370.461203
2023,8008,2,1,6,2,37,6,1,1,NA,1,2,1,1,1,99,1,99,1,5,4,1,1,1,2,1,1050,3,6,6,1,370.461203
2023,8008,3,1,6,3,12,1,1,1,NA,1,1,99,NA,3,1,1,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,370.461203
2023,8008,4,1,6,3,6,1,1,1,NA,1,1,99,NA,3,1,1,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,370.461203
2023,8009,1,1,1,1,62,1,1,1,NA,1,2,99,NA,3,99,1,99,1,6,4,1,1,1,1,1,-9,5,6,6,1,372.572564
2023,8009,3,1,6,3,27,1,1,1,NA,1,1,99,NA,3,1,1,99,1,6,4,5,2,2,NA,6,NA,NA,6,6,1,372.572564
2023,8009,4,1,6,3,21,6,1,1,NA,1,1,99,NA,3,1,1,99,1,6,4,5,2,2,NA,6,NA,NA,1,1,6,372.572564
2023,8010,1,1,6,3,32,1,1,1,NA,1,1,99,NA,3,99,1,2,1,4,3,3,1,2,NA,6,NA,NA,6,6,1,541.19495
2023,8010,2,1,1,1,70,6,1,1,NA,1,3,99,NA,3,99,1,99,1,2,1,6,2,2,NA,1,1500,4,6,6,1,541.19495
2023,8011,1,1,1,1,56,1,1,1,NA,1,2,2,1,1,99,1,99,1,3,2,1,1,1,1,1,-9,6,6,6,1,323.630523
2023,8011,2,1,6,2,56,6,1,1,NA,1,2,1,1,1,99,1,99,1,3,2,6,2,2,NA,6,NA,NA,6,6,1,323.630523
2023,8011,4,1,6,3,13,6,1,1,NA,1,1,99,NA,3,1,1,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,323.630523
2023,8012,1,1,1,1,73,6,2,2,1,1,2,2,1,1,99,2,99,2,4,3,4,2,2,NA,1,-9,2,6,6,1,2279.613547
2023,8012,2,1,6,2,50,1,2,2,1,1,2,1,1,1,99,2,99,2,4,3,4,2,2,NA,1,-9,2,6,6,1,2279.613547
2023,8013,1,1,6,2,69,6,1,1,NA,1,2,2,1,1,99,1,99,1,3,2,4,2,2,NA,1,650,2,6,6,1,1266.538231
2023,8013,2,1,1,1,74,1,1,1,NA,1,2,1,1,1,99,1,99,1,3,2,4,2,2,NA,1,1800,4,6,6,1,1266.538231
2023,8014,1,1,1,1,47,6,4,2,3,1,1,99,NA,3,99,4,99,4,4,3,1,1,1,1,-9,-9,-9,6,6,1,3858.320958
2023,8014,2,1,6,6,25,1,4,2,3,1,2,3,1,1,99,4,99,4,3,2,1,1,1,2,-9,-9,-9,6,6,1,3858.320958
2023,8014,3,1,6,3,26,6,4,2,3,1,2,2,1,1,99,4,1,4,4,3,1,1,1,2,-9,-9,-9,6,6,1,3858.320958
2023,8014,4,1,6,6,8,6,4,2,3,1,1,99,NA,3,99,4,3,4,NA,NA,NA,NA,NA,NA,-9,-9,-9,1,1,6,3858.320958
2023,8014,5,1,6,6,3,6,4,2,3,1,1,99,NA,3,2,4,3,4,NA,NA,NA,NA,NA,NA,-9,-9,-9,1,1,6,3858.320958
2023,8015,1,1,6,2,43,1,1,1,NA,1,1,2,3,2,99,1,99,1,5,4,1,1,1,1,1,-9,5,6,6,1,479.829897
2023,8015,2,1,1,1,40,6,1,1,NA,1,1,1,3,2,99,1,99,1,5,4,1,1,1,1,1,-9,5,6,6,1,479.829897
2023,8016,1,1,1,1,40,1,2,2,1,1,1,2,3,2,99,2,99,2,3,2,1,1,1,1,1,-9,5,6,6,1,991.729065
2023,8016,2,1,6,2,39,6,1,1,NA,1,1,1,3,2,99,1,99,1,3,2,6,2,2,NA,6,NA,NA,6,6,1,991.729065
2023,8016,3,1,6,3,7,1,1,1,NA,1,1,99,NA,3,1,2,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,991.729065
2023,8016,4,1,6,3,3,1,1,1,NA,1,1,99,NA,3,1,2,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,991.729065
2023,8017,1,1,1,1,36,6,1,1,NA,1,4,99,NA,3,99,1,99,1,3,2,3,1,2,NA,1,-9,2,6,6,1,321.811771
2023,8017,2,1,6,3,14,1,1,1,NA,1,1,99,NA,3,99,1,1,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,321.811771
2023,8017,3,1,6,3,12,1,1,1,NA,1,1,99,NA,3,99,1,1,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,321.811771
2023,8017,4,1,6,3,6,6,1,1,NA,1,1,99,NA,3,99,1,1,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,321.811771
2023,8018,1,1,1,1,70,1,1,1,NA,1,2,2,1,1,99,1,99,1,4,3,1,1,1,1,1,-9,3,6,6,1,506.200745
2023,8018,2,1,6,2,63,6,1,1,NA,1,2,1,1,1,99,1,99,1,4,3,3,1,2,NA,6,NA,NA,6,6,1,506.200745
2023,8019,1,1,1,1,59,1,1,1,NA,1,2,2,1,1,99,1,99,1,3,2,1,1,1,1,1,1800,4,6,6,1,1673.38616
2023,8019,2,1,6,2,59,6,1,1,NA,1,2,1,1,1,99,1,99,1,3,2,4,2,2,NA,1,887,2,6,6,1,1673.38616
2023,8019,3,1,6,3,19,1,1,1,NA,1,1,99,NA,3,1,1,2,1,4,3,5,2,2,NA,6,NA,NA,1,1,6,1673.38616
2023,8020,1,1,1,1,43,1,1,1,NA,1,1,2,3,2,99,1,99,1,5,4,1,1,1,1,1,-9,4,6,6,1,439.561299
2023,8020,2,1,6,2,38,6,1,1,NA,1,1,1,3,2,99,1,99,1,4,3,1,1,1,1,1,-9,5,6,6,1,439.561299
2023,8020,3,1,6,3,8,6,1,1,NA,1,1,99,NA,3,1,1,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,439.561299
2023,8021,1,1,6,2,44,6,1,1,NA,1,2,2,1,1,99,1,99,1,3,2,2,1,1,1,1,-9,2,6,6,1,124.356401
2023,8021,2,1,1,1,48,1,1,1,NA,1,2,1,1,1,99,1,99,1,4,3,1,1,1,1,1,-9,4,6,6,1,124.356401
2023,8021,3,1,6,3,16,1,1,1,NA,1,1,99,NA,3,2,1,1,1,3,2,5,2,2,NA,6,NA,NA,1,1,6,124.356401
2023,8021,4,1,6,3,11,1,1,1,NA,1,1,99,NA,3,2,1,1,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,124.356401
2023,8022,1,1,1,1,75,1,1,1,NA,1,2,2,1,1,99,1,99,1,2,1,4,2,2,NA,1,-9,3,6,6,1,1106.55614
2023,8022,2,1,6,2,68,6,1,1,NA,1,2,1,1,1,99,1,99,1,1,1,6,2,2,NA,6,NA,NA,6,6,1,1106.55614
2023,8023,1,1,1,1,55,1,1,1,NA,1,2,2,1,1,99,1,99,1,6,4,1,1,1,1,1,-9,3,6,6,1,378.998368
2023,8023,2,1,6,2,55,6,1,1,NA,1,2,1,1,1,99,1,99,1,6,4,1,1,1,1,1,-9,3,6,6,1,378.998368
2023,8023,3,1,6,3,24,1,1,1,NA,1,1,99,NA,3,1,1,2,1,4,3,5,2,2,NA,6,NA,NA,1,1,6,378.998368
2023,8023,4,1,6,3,21,6,1,1,NA,1,1,99,NA,3,1,1,2,1,4,3,5,2,2,NA,6,NA,NA,1,1,6,378.998368
2023,8024,1,1,1,1,42,6,4,3,3,6,5,99,NA,3,99,4,99,4,3,2,1,1,1,1,1,-9,3,6,6,1,1107.711348
2023,8024,2,1,6,3,25,1,4,3,3,1,1,99,NA,3,99,4,1,4,4,3,1,1,1,2,1,-9,2,6,6,1,1107.711348
2023,8024,3,1,6,3,27,6,4,3,3,1,1,99,NA,3,99,4,1,4,3,2,3,1,2,NA,6,NA,NA,6,6,1,1107.711348
2023,8024,4,1,6,6,3,1,1,1,NA,1,1,99,NA,3,99,4,3,4,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,1107.711348
2023,8025,1,1,1,1,69,1,1,1,NA,1,2,2,1,1,99,1,99,1,4,3,4,2,2,NA,1,-9,2,6,6,1,522.834104
2023,8025,2,1,6,2,69,6,1,1,NA,1,2,1,1,1,99,1,99,1,2,1,4,2,2,NA,1,-9,2,6,6,1,522.834104
2023,8026,1,1,1,1,77,6,1,1,NA,1,3,99,NA,3,99,1,99,1,3,2,6,2,2,NA,1,1487,3,6,6,1,1515.983074
2023,8027,1,1,1,1,63,1,1,1,NA,1,2,2,1,1,99,1,99,1,2,1,1,1,1,1,1,-9,3,6,6,1,331.395184
2023,8027,2,1,6,2,61,6,1,1,NA,1,2,1,1,1,99,1,99,1,2,1,6,2,2,NA,6,NA,NA,6,6,1,331.395184
2023,8028,1,1,1,1,54,1,1,1,NA,1,2,2,1,1,99,1,99,1,4,3,1,1,1,1,1,2400,5,6,6,1,611.657061
2023,8028,2,1,6,2,53,6,1,1,NA,1,2,1,1,1,99,1,99,1,5,4,6,2,2,NA,6,NA,NA,6,6,1,611.657061
2023,8028,3,1,6,3,20,1,1,1,NA,1,1,99,NA,3,1,1,2,1,4,3,5,2,2,NA,6,NA,NA,1,1,6,611.657061
2023,8028,4,1,6,3,17,6,1,1,NA,1,1,99,NA,3,1,1,2,1,3,2,5,2,2,NA,6,NA,NA,1,1,6,611.657061
2023,8029,1,1,6,6,84,1,1,1,NA,1,1,99,NA,3,99,1,99,1,6,4,4,2,2,NA,1,-9,4,6,6,1,297.597281
2023,8029,2,1,1,1,75,6,1,1,NA,1,1,99,NA,3,99,1,99,1,4,3,4,2,2,NA,1,-9,6,6,6,1,297.597281
2023,8030,1,1,1,1,71,1,1,1,NA,1,2,2,1,1,99,1,99,1,2,1,4,2,2,NA,1,-9,3,6,6,1,1407.347354
2023,8030,2,1,6,2,68,6,1,1,NA,1,2,1,1,1,99,1,99,1,2,1,4,2,2,NA,1,-9,2,6,6,1,1407.347354
2023,8030,3,1,6,3,47,6,1,1,NA,1,1,99,NA,3,1,1,2,1,4,3,1,1,1,1,1,-9,2,6,6,1,1407.347354
2023,8031,1,1,1,1,62,6,4,3,3,1,2,2,1,1,99,4,99,4,7,4,1,1,1,1,1,-9,6,6,6,1,1529.17963
2023,8031,2,1,6,2,61,1,1,1,NA,1,2,1,1,1,99,1,99,1,7,4,3,1,2,NA,1,1000,3,6,6,1,1529.17963
